Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-06-15,46.9737536333679,50.27274735409306,46.599538197968364,49.366756439208984,2574600,49.366756439208984,71.28,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-16,47.10177756536807,47.73203279721336,45.2504000043594,45.71324157714844,1755100,45.71324157714844,76.98,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-17,45.89049920332592,47.84035640180639,45.78217714262575,47.34796905517578,1713500,47.34796905517578,74.32,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-21,48.63802149724891,51.13935011962471,48.53954553057349,49.928077697753906,1889500,49.928077697753906,70.48,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-22,48.71680611381811,51.87793203184907,48.71680611381811,50.351531982421875,1323400,50.351531982421875,69.89,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-23,50.85376536332998,53.6997636708127,50.03640430843557,53.49296188354492,1298400,53.49296188354492,65.79,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-24,54.202000134471525,55.99428977950623,53.965652554672324,55.75794219970703,1276700,55.75794219970703,63.11,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-27,55.79733474244383,56.348809930687665,53.10890024341274,54.28078079223633,742700,54.28078079223633,64.83,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-28,54.33987071211109,55.039059879247475,51.13935279189288,51.3067626953125,1151900,51.3067626953125,68.59,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-29,50.971935419900866,51.39538882980639,49.61294907596975,50.51893997192383,791000,50.51893997192383,69.66,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-06-30,49.61295014600828,49.662188129395176,47.14116355984267,48.24411392211914,1138600,48.24411392211914,72.94,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-01,48.53954777108642,50.38107548056364,48.3130500319843,49.524322509765625,945800,49.524322509765625,71.06,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-05,48.795586880326866,53.38463694930517,47.82066200612479,53.35509490966797,1193600,53.35509490966797,65.96,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-06,53.14829186256907,54.261084570928716,51.60219588114721,52.04534149169922,1036200,52.04534149169922,67.62,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
